"movieCd","movieNm","openDt","showTm","director","actors","genres","watchGradeNm","posterUrl","overview"
"19888010","시네마 천국","19900707","124","쥬세페 토르나토레","자끄 페렝, 필립 느와레, 살바토레 카시오, 마르코 레오나르디, 브리지트 포세이","Drama","전체관람가","https://image.tmdb.org/t/p/w500/3tvIGzDfcCQjRv8ZTzlEMoszT0j.jpg","A 9-year-old boy in a remote village in India begins a lifelong love affair with cinema when he bribes his way into a rundown movie palace and spends a summer watching movies from the projection booth."
"20205402","트롤: 월드 투어","20200429","90","월트 도른","안나 켄드릭, 저스틴 팀버레이크","Family, Animation, Comedy, Fantasy, Adventure, Music","전체관람가","https://image.tmdb.org/t/p/w500/7W0G3YECgDAfnuiHG91r8WqgIOe.jpg","Queen Poppy and Branch make a surprising discovery ? there are other Troll worlds beyond their own, and their distinct differences create big clashes between these various tribes. When a mysterious threat puts all of the Trolls across the land in danger, Poppy, Branch, and their band of friends must embark on an epic quest to create harmony among the feuding Trolls to unite them against certain doom."
"20197397","나의 청춘은 너의 것","20200429","91","주동","송운화, 송위룡","Romance, Comedy","12세이상관람가","https://image.tmdb.org/t/p/w500/enWliJYULIHvPvxzTzneHSvdVzH.jpg","Opposites clash when spunky girl next door Lin Lin meets eccentric nerd Yuke. Despite being neighbors and schoolmates since childhood, Lin Lin and Yuke barely know each other. When the pair are both admitted into the same university, Lin Lin discovers that Yuke harbors a secret crush for campus beauty, Ruting. Ever the busybody, Lin Lin decides to matchmake Yuke and Ruting, only to find herself gradually falling for Yuke."
"20207722","저 산 너머","20200430","111","최종태","이항나, 이경훈, 안내상, 강신일, 송창의, 안내상, 우주혁, 이열음, 권윤하, 권한준, 김관장, 김동화, 김영재, 김원진, 백승호, 윤석호, 이신, 최원석, 이성호, 이슬비, 임한빈, 강호운, 권겸민, 권윤하, 권은서, 김기천, 김달수, 김도윤, 김도천, 김민우, 김민준, 김서윤, 김선간, 김승원, 김요영, 김정자, 김주빈, 김지황, 김해승, 김현이, 김형도, 남상원, 노은준, 박두서, 박현근, 박현욱, 백승현, 백승현, 백장현, 손범경, 손영만, 신재민, 심언재, 안광훈, 엄주연, 여칠식, 염수녀, 오성진, 우현, 우명희, 유병선, 윤상혁, 윤서진, 윤석헌, 윤용덕, 이연, 최미령, 이도엽, 최재욱, 이서준, 최지호, 최한결, 이예주, 이정훈, 이종명, 황현빈, 이한슬, 이해숙, 조아라, 임일규, 임재헌, 장서진, 진서, 정진우, 전민호, 전상곤, 전지학, 정상현, 윤슬","Drama","12세이상관람가","https://image.tmdb.org/t/p/w500/qQ0rEQUxeab0jIkSqoLKWHNTWv5.jpg","""Beyond That Mountain"" is a biopic that portrays the early life of the late Stephen Kim Sou-hwan, Korea's first Roman Catholic cardinal."
"20181685","호텔 레이크","20200429","100","윤은경","이세영, 박효주, 이세영, 박지영, 김보윤, 박소이, 전수지, 이주원, 문창길, 여준환, 추현경, 임서현, 백종승, 엄태준, 김정영, 서영주, 왕석현, 우민준, 정회준, 부용환","Horror, Mystery","15세이상관람가","https://image.tmdb.org/t/p/w500/lWvi811WsBdBqFU8ZCg0ZWnHovQ.jpg","When Yoo-mi searches out her mother's friend at a hotel to drop off her younger sister, she falls into unexpected mystery and horror."
"20206441","마이 스파이","20200429","100","피터 시걸","데이브 바티스타, 클로이 콜먼, 켄 정, 크리스틴 스칼","Action, Comedy","12세이상관람가","https://image.tmdb.org/t/p/w500/Bf3vCfM94bSJ1saZlyi0UW0e0U.jpg","JJ, a veteran CIA agent, reunites with his protege Sophie, in order to prevent a catastrophic nuclear plot targeting the Vatican."
"20173226","패왕별희 디 오리지널","20170330","171","첸 카이거","장국영, 공리, 장풍의","Drama","15세이상관람가","https://image.tmdb.org/t/p/w500/ySf9I93w6kJiaEb2T4zpoQjY8PR.jpg","Two boys meet at an opera training school in Peking in 1924. Their resulting friendship will span nearly 70 years and endure some of the most troublesome times in China's history."
"20207341","레이니 데이 인 뉴욕","20200506","92","우디 앨런","티모시 샬라메, 엘 패닝, 셀레나 고메즈, 주드 로, 디에고 루나, 리브 슈라이버","Comedy, Romance","15세이상관람가","https://image.tmdb.org/t/p/w500/z4A6mFOLTMZAhCSPRyrtzG0SPbd.jpg","Two young people arrive in New York to spend a weekend, but once they arrive they're met with bad weather and a series of adventures."
"20207893","프리즌 이스케이프","20200506","106","감독 정보 없음","다니엘 래드클리프, 이안 하트","Action, Crime, Drama","12세이상관람가","https://image.tmdb.org/t/p/w500/9OPt32Q1B6iJtWuo0288QjUIvK7.jpg","Modern day Romeo and Juliet, star crossed lovers are torn apart by cultural tensions between the East and the West. Sarah takes her American boyfriend Frank to her home country in the Arab world."
"20208282","더 플랫폼","20200513","94","감독 정보 없음","배우 정보 없음","Science Fiction, Horror, Thriller","청소년관람불가","https://image.tmdb.org/t/p/w500/tvIpBg12IIA5Dr9Sjn38ygS1vQp.jpg","After a mysterious leader imposes his law in a brutal system of vertical cells, a new arrival battles against a dubious food distribution method."
"20208686","콜 오브 와일드","20200514","99","크리스 샌더스","해리슨 포드, 오마 사이, 카렌 길런, 댄 스티븐스, 브래들리 휘트포드","Adventure, Family, Drama","12세이상관람가","https://image.tmdb.org/t/p/w500/33VdppGbeNxICrFUtW2WpGHvfYc.jpg","Buck is a big-hearted dog whose blissful domestic life is turned upside down when he is suddenly uprooted from his California home and transplanted to the exotic wilds of the Yukon during the Gold Rush of the 1890s. As the newest rookie on a mail delivery dog sled team?and later its leader?Buck experiences the adventure of a lifetime, ultimately finding his true place in the world and becoming his own master."
"20113252","톰보이","20200514","81","셀린 시아마","조 허란","Action, Crime, Thriller","12세이상관람가","https://image.tmdb.org/t/p/w500/3wx83iGCATiIAyrZHI6AeeNfiAT.jpg","Ace assassin Frank Kitchen is double crossed by gangsters and falls into the hands of rogue surgeon known as The Doctor who turns him into a woman. The hitman, now a hitwoman, sets out for revenge, aided by a nurse named Johnnie who also has secrets."
"20208562","씨 피버","20200513","93","니사 하디만","헤르미온느 코필드, 코니 닐슨, 아르달란 에스마일리, 잭 히키","Thriller, Horror, Drama, Science Fiction, Mystery","15세이상관람가","https://image.tmdb.org/t/p/w500/h4cPVVNPZUHVeoF6dH2grBvSEKs.jpg","The crew of a West of Ireland trawler?marooned at sea?struggle for their lives against a growing parasite in their water supply."
"20208122","카페 벨에포크","20200520","115","니콜라스 베도스","다니엘 오떼유, 기욤 까네, 도리아 틸리에, 화니 아르당","Comedy, Drama","15세이상관람가","https://image.tmdb.org/t/p/w500/eHojoVxYRyqGABgoiTYyfkYqTra.jpg","Victor, a disillusioned 60-something whose marriage is on the rocks, opts to relive the week of his life when, 40 years earlier, he met his true love through a company that allows customers to return to the time period of their choosing."
"20189987","킬러의 보디가드 무삭제 특별판","20180912","125","패트릭 휴즈","라이언 레이놀즈, 사무엘 L. 잭슨","장르 정보 없음","청소년관람불가","포스터 정보 없음","줄거리 정보 없음"
"20209161","언더워터","20200527","94","윌리엄 유뱅크","크리스틴 스튜어트, 뱅상 카셀","Horror, Science Fiction, Action, Adventure","15세이상관람가","https://image.tmdb.org/t/p/w500/gzlbb3yeVISpQ3REd3Ga1scWGTU.jpg","After an earthquake destroys their underwater station, six researchers must navigate two miles along the dangerous, unknown depths of the ocean floor to make it to safety in a race against time."
"20207501","그집","20200527","104","감독 정보 없음","배우 정보 없음","Drama, Romance","15세이상관람가","https://image.tmdb.org/t/p/w500/he2UhcudpEIUB6HyrPQtDILoN5G.jpg","The film is counterbalanced between two interrelated parts. The first part takes place in Los Angeles, and is centered around a Korean female student, Gah-in, who is studying in the US. She is having a sexual affair with a married man named, Jun. The second part is about Jun's wife, Do-hee, which takes place in Seoul, Korea."
"20208264","미스비헤이비어","20200527","106","필립파 로소프","키이라 나이틀리, 제시 버클리, 구구 바샤-로, 수키 워터하우스, 레슬리 맨빌, 킬리 호위스, 리스 이판, 그렉 키니어, 필리스 로건","Drama, History, Comedy","15세이상관람가","https://image.tmdb.org/t/p/w500/o1SoYYvxG4bWTXp4wNWt5sKQf1E.jpg","A group of women involved in the Women's Liberation Movement hatched a plan to invade the stage and disrupt the live broadcast at the 1970 Miss World competition in London, resulting in overnight fame for the newly-formed organization. When the show resumed, the results caused an uproar and turned the Western ideal of beauty on its head."
"20196782","초미의 관심사","20200527","92","남연우","조민수, 김은영, 김성욱, 박종빈, 나나, 안아주, 이수광, 이용출, 김솔, 오우리, 김지훈, 박종화, 허정도, 임화영, 정만식, 김희상, 강현성, 고기혁, 고병진, 권량금, 권순호, 무현, 김덕현, 김미정, 김민경, 김민영, 김민주, 김민지, 김보라, 김성욱, 김소현, 김승윤, 천랑, 김영수, 김예지, 김용완, 김우규, 김정환, 김지성, 김지은, 김향란, 김현필, 김현필, 김혜영, 기진우, 넬리, 류대용, 박경미, 박보연, 박세준, 박소연, 박소연, 박수연, 박순연, 박시원, 박영준, 박정은, 박창준, 박혜진, 박홍민, 배강우, 백우궁, 서강원, 서윤희, 서은경, 서종민, 선일규, 손은수, 송지은, 신유진, 신재환, 신혜정, 신혜정, 안리나, 안성민, 안준현, 양우성, 다은, 오도이, 오수현, 오지연, 오태훈, 육희선, 윤다미, 윤민영, 윤신일, 윤신일, 윤지은, 윤혜리, 차예진, 이규호, 이다은, 이돈구, 최윤실, 최윤조, 최인영, 최지수, 이소산명, 하병우, 이여운, 한동환, 이예리, 이오디, 한영수, 한태은, 함규훈, 이정빈, 홍상표, 이정은, 홍수영, 홍유진, 이종훈, 홍정호, 황성식, 이창석, 정형규, 정회인, 조단비, 이혜원, 조성익, 조유영, 주찬규, 정지환, 정진섭, 전남표, 전병혁, 정민희, 정가영, 정관민, 정연식, 정미남, 김솔, 임석진, 김민석, 이일희, 유정하","Comedy, Family, Drama","15세이상관람가","https://image.tmdb.org/t/p/w500/vWsU2ThjBbYe7yIX1rIsMMdPWSQ.jpg","An aspiring singer Sun-deok is visited by her mother, whom she hasn’t spoken to in years. The abrupt encounter leads to the news of her younger sister Yuri, who had vanished with their savings. The mother-daughter team is now hunting for the missing girl and their money, poking around in Itaewon, the international hub of Seoul. Little do they know that soon they will be faced with Yuri’s unlikely secrets."
"20209029","아홉 스님","20200527","71","윤성준","진각","Drama, Documentary","전체관람가","https://image.tmdb.org/t/p/w500/A1X97HBXP10pHXQWhpd9xtzOsME.jpg","For the first time in the history of Korean Buddhism, nine monks ceased hostility by staying in a tent throughout winter. Inside the cold tent, ninety days of meditation begins with seven strict rules. Crisis comes to the monks who had to endure the tent without a heater, and with only a single set of clothes, and a single meal a day, but never once did they groan."
"20197863","침입자","20200604","102","손원평","송지효, 김무열, 김무열, 예수정, 허준석, 최원, 곽성은, 김지우, 박민하, 백승환, 서현우, 소회정, 양말복, 예수정, 윤서진, 이가현, 최상훈, 최영우, 이제연, 장성윤, 이해운, 한혜지, 임선우, 한대훈, 강규린, 강정웅, 강지현, 고민지, 김기대, 김명희, 김보경, 김성곤, 김수연, 김수현, 김진성, 김진옥, 김휘열, 박 준, 박경찬, 박금철, 박세정, 배유리, 손영옥, 송우찬, 송화정, 신동원, 신혜경, 신희철, 오태은, 우 정, 유미선, 최원, 최가은, 이상희, 최지희, 한서희, 이요성, 이유선, 한혜지, 한희경, 이장원, 홍고은, 홍범기, 황서령, 황유연, 이진승, 이홍내, 임혜진, 임희수, 지성근, 진명룡, 정현성, 정경임, 정예진, 정미경, 김기태, 이순화","Mystery, Thriller","15세이상관람가","https://image.tmdb.org/t/p/w500/6RafKT94L6pFatwbWBTkV0zEaWm.jpg","Seo-jin is a widower still grieving his wife's death. Then he receives the news that his long-lost younger sister, Yoo-jin, who went missing 25 years ago, has turned up. Unlike the rest of his family, who welcome her into their arms, Seo-jin feels that Yoo-jin is a stranger."
"20190461","프랑스여자","20200604","88","김희정","김호정, 김지영, 김영민, 류아벨, 김예은, 박현선, 백수장, 송영규, 이선규, 이인혁, 강진철, 김강희, 김건회, 김금순, 김남수, 김다현, 김영비, 김영준, 여모델3, 김준일, 김해내린, 김현진, 김화인, 김희순, 박종태, 서유진, 송시영, 송시영, 양상민, 원채원, 이미래, 이수정, 이순규, 한선, 이인혁, 정효진, 이형상, 임민주, 임지민, 임혁진, 조현석, 주민진, 전운종, 전지연","Drama","15세이상관람가","https://image.tmdb.org/t/p/w500/r0KFnkGDCbkmzs05r0ycgupwJZR.jpg","Mira in her late 40's has been living in Paris for around 20 years. Having just divorced her French husband, she decides to visit Korea, and meets her old friends Young-eun and Sung-woo. While having a cheerful time in the bar, Mira goes to the toilet and after she returns, time is reversed back to 19 years ago. It is the day of Mira’s farewell party, before she left to France."
